Valle,Evalle,Cepa,Ecepa,Cosecha,Ecosecha,Dp (mg/L),Cy (mg/L),Pt (mg/L),Pe (mg/L),Mv (mg/L),Peac (mg/L),Mvac (mg/L),Pecu (mg/L),Mvcu (mg/L),logDp (mg/L),logCy (mg/L),logPt (mg/L),logPe (mg/L),logMv (mg/L),logPeac (mg/L),logMvac (mg/L),logPecu (mg/L),logMvcu (mg/L),log Dp %,log Cy %,log Pt %,log Pe %,log Mv %,log Peac %,log Mvac %,log Pecu %,log Mvcu %,F1(1),F1(2),F1(3),F2(1),F2(2),F2(3),F2(4),F3(1),F3(2),F3(3),F3(4),F3(5),F3(6),F3(7)
Curico,4,Cs,1,2002,2,7.209009068,0.198189671,8.576062849,3.639464154,127.3832808,1.338300939,38.53882219,0.676578482,9.314863512,1.975331503,-1.618530772,2.148974933,1.29183646,4.847200501,0.29,3.651666102,-0.390706826,2.231611351,1.297934856,-2.295927423,1.471578285,0.614439813,4.169803853,-0.385995795,2.974269454,-1.068103474,1.554214704,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,11.08900514,0.717042083,9.185955324,3.951562339,55.11758485,0.981901384,15.23526329,0.555204054,2.847322172,2.405954089,-0.332620747,2.217675722,1.37411103,4.00946881,-0.02,2.723612694,-0.588419568,1.046378964,2.409150787,-0.329424049,2.22087242,1.377307727,4.012665507,-0.015067702,2.726809392,-0.58522287,1.049575661,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,34.54658475,3.181898577,37.84160436,27.89138959,259.4325279,6.194794074,58.69844374,1.98561656,13.38659355,3.542308696,1.157478055,3.633409142,3.328318024,5.558496661,1.82,4.072413214,0.685929475,2.594253725,2.053549237,-0.331281403,2.144649683,1.839558566,4.069737202,0.334949815,2.583653756,-0.802829983,1.105494266,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,32.96040577,3.117921747,34.98297289,27.0725208,251.4087489,6.139291028,58.86060135,1.995751411,13.91100422,3.495307016,1.137166673,3.554861454,3.298519221,5.527080096,1.81,4.075171959,0.691020627,2.632680197,2.035647845,-0.322492497,2.095202284,1.83886005,4.067420926,0.355050097,2.615512789,-0.768638544,1.173021027,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,17.85836476,1.414448011,18.36951965,11.16336481,163.795305,2.749721596,45.28599837,1.152879028,11.25443809,2.882472012,0.346739357,2.91069275,2.412637418,5.098617508,1.01,3.812997898,0.142262316,2.420762548,1.8780091,-0.657723556,1.906229838,1.408174505,4.094154596,0.007036756,2.808534986,-0.862200596,1.416299635,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,7.170561207,0.689862342,9.232352914,5.441455563,105.8833603,1.08704461,21.58034419,0.3910293,4.452179975,1.969983923,-0.371263206,2.222713936,1.694046592,4.662338114,0.08,3.071782909,-0.938972786,1.493393858,1.525758526,-0.815488603,1.778488539,1.249821194,4.218112716,-0.36076275,2.627557512,-1.383198182,1.049168461,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,4.737261251,0.577892363,6.771600895,4.108353063,91.38580747,0.865027747,23.94062269,0.489523578,6.583474485,1.555459174,-0.548367651,1.912737528,1.413022234,4.515090187,-0.14,3.17557671,-0.714322651,1.884562643,1.222854667,-0.880972157,1.580133022,1.080417728,4.182485681,-0.477598201,2.842972204,-1.046927157,1.551958137,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,18.57903405,1.33879224,19.50554937,11.3983146,171.0485032,2.814058713,47.32716009,1.401725638,12.21960715,2.922033743,0.291767894,2.970699008,2.433465502,5.141947161,1.03,3.85708434,0.337704076,2.503041805,1.872497052,-0.757768797,1.921162317,1.383928811,4.092410469,-0.014908868,2.807547648,-0.711832615,1.453505113,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,18.16466091,1.282175577,18.3327001,11.066934,171.483628,2.750554469,47.47752178,1.176503617,12.20680523,2.899477998,0.248558305,2.908686356,2.403961744,5.144487798,1.01,3.860256373,0.162547004,2.501993602,1.855880011,-0.795039683,1.865088369,1.360363756,4.100889811,-0.031795471,2.816658386,-0.881050984,1.458395614,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,12.14335246,0.740475767,14.09511131,6.035111689,159.1212486,1.982650034,48.106692,0.78371031,10.22736503,2.496781897,-0.300462371,2.645828022,1.797594361,5.069666481,0.68,3.873421294,-0.243715829,2.325066974,1.56763134,-1.229612928,1.716677465,0.868443804,4.140515924,-0.244716206,2.944270737,-1.172866387,1.395916417,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,20.40462666,1.094442209,29.425514,4.3214142,272.3876651,1.259145229,39.55284534,0.207661498,9.322883426,3.015761672,0.090244835,3.381862121,1.46358271,5.607226291,0.23,3.677637634,-1.571845938,2.232471961,1.686100634,-1.239416203,2.052201083,0.133921671,4.277565252,-1.099227937,2.347976596,-2.901506977,0.902810923,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,8.135669434,0.482102584,9.392760554,3.115769378,122.3235946,1.18702683,31.74734931,0.300260156,4.52527162,2.096258028,-0.729598358,2.239939239,1.136476113,4.806669948,0.17,3.457809236,-1.203105993,1.509677602,1.501772713,-1.324083673,1.645453924,0.541990798,4.212184633,-0.423033597,2.863323921,-1.797591309,0.915192287,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,8.984315781,0.547408267,10.42346924,3.280907551,126.9722391,1.507154287,39.6799708,0.487329097,7.194644344,2.195480366,-0.60256038,2.344059921,1.188120077,4.843968473,0.41,3.680846547,-0.71881562,1.973336908,1.506956665,-1.291084081,1.655536221,0.499596375,4.155444772,-0.278300406,2.992322845,-1.407339321,1.284813207,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,11.01989538,0.639716823,13.63905708,4.281674917,161.1881077,1.653248673,43.17739264,0.407990904,6.991002162,2.39970231,-0.446729665,2.612937521,1.454344269,5.082572054,0.50,3.76531704,-0.896510399,1.944623917,1.511818928,-1.334613046,1.725054139,0.566460887,4.194688672,-0.385141137,2.877433658,-1.784393781,1.056740535,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,15.69286162,0.308574851,12.79290467,6.095022413,71.13054118,1.60802085,18.33037461,0.540417747,3.273655003,2.753205935,-1.175790836,2.548890695,1.80747244,4.264516797,0.48,2.908559499,-0.615412833,1.185907099,2.492594183,-1.436402589,2.288278942,1.546860688,4.003905045,0.214392385,2.647947746,-0.876024586,0.925295346,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,9.57735895,0.886195828,10.4131987,2.872542322,113.7649753,1.103884558,29.27430539,0.456788853,4.965608886,2.25940187,-0.120817328,2.343074107,1.055197464,4.7341347,0.10,3.376710182,-0.783534023,1.602535926,1.709462123,-0.670757075,1.79313436,0.505257717,4.184194953,-0.451104372,2.826770435,-1.333473772,1.052596178,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,11.85351257,0.976272471,12.53738571,3.299609766,122.8177973,1.243002461,32.3050328,0.621173696,7.143268232,2.472624243,-0.02401356,2.528715037,1.193804209,4.810701934,0.22,3.475223032,-0.476144532,1.966170407,1.816156322,-0.680481481,1.872247117,0.537336288,4.154234013,-0.438938129,2.818755111,-1.132612453,1.309702486,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,10.90482786,0.617514669,9.763894478,4.055825901,77.03193928,1.097900036,20.34823459,0.554141439,4.729278769,2.389205614,-0.482052455,2.278691345,1.400154342,4.344220132,0.09,3.012994156,-0.59033532,1.553772711,2.13376095,-0.737497119,2.023246681,1.144709678,4.088775468,-0.162045366,2.757549492,-0.845779984,1.298328047,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,12.59804509,0.636212205,12.18566054,3.922982622,112.8801271,1.047183672,27.76340786,0.366679456,5.43687476,2.53354165,-0.452223116,2.500259895,1.366852237,4.726326434,0.05,3.32371889,-1.003267229,1.693204403,1.963482452,-1.022282314,1.930200697,0.796793039,4.156267235,-0.523954855,2.753659691,-1.573326427,1.123145205,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,15.5088949,0.299801608,11.70454524,4.451005531,67.45177758,1.328138014,17.14733902,0.419304878,2.962567495,2.741413724,-1.20463433,2.459977248,1.493130033,4.211412936,0.28,2.841843002,-0.869156991,1.086056289,2.548536621,-1.397511433,2.267100146,1.30025293,4.018535834,0.090900869,2.6489659,-1.062034093,0.893179187,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,5.979599285,0.549106767,7.019113973,2.596786419,96.89535275,0.819949653,30.01567018,0.550248458,7.675165405,1.788353557,-0.599462381,1.948636995,0.954274688,4.573631559,-0.20,3.401719585,-0.597385361,2.037989844,1.368979015,-1.018836922,1.529262454,0.534900147,4.154257017,-0.61788688,2.982345044,-1.016759902,1.618615303,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,23.24841146,0.353610833,17.20427854,8.536084934,95.15891034,2.092832611,26.34749062,0.633797808,4.947486875,3.146236805,-1.039558312,2.845158105,2.144302464,4.555548235,0.74,3.271373038,-0.45602529,1.598879746,2.566690085,-1.619105033,2.265611384,1.564755743,3.976001514,0.158971744,2.691826317,-1.035572011,1.019333025,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,23.5823094,0.369173397,17.52275428,6.810802085,98.631229,1.790654039,27.64050758,0.573433216,5.385110286,3.160496829,-0.996488835,2.863500281,1.918509894,4.591387936,0.58,3.319282363,-0.556113799,1.683637791,2.559980568,-1.597005097,2.26298402,1.317993632,3.990871674,-0.017935323,2.718766101,-1.156630061,1.083121529,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,17.21749221,0.299511506,13.34632085,6.336485462,74.82333729,1.618193133,19.8405001,0.609789536,3.580863568,2.845925856,-1.205602445,2.591240755,1.846324271,4.315129832,0.48,2.987725308,-0.494641404,1.275603991,2.526218412,-1.52530989,2.271533311,1.526616827,3.995422388,0.161602733,2.668017864,-0.814348849,0.955896547,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,19.48687055,0.419749389,14.92308556,5.856128169,87.31758205,1.763197297,26.72899335,0.612798173,4.58095247,2.969740934,-0.868097439,2.70290938,1.767488663,4.469551841,0.57,3.28574887,-0.489719642,1.521906939,2.489234175,-1.348604197,2.222402621,1.286981904,3.989045082,0.086622048,2.80524211,-0.970226401,1.04140018,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,22.18441123,0.4078131,16.77220449,7.93343097,91.91614183,2.082636933,24.99746863,0.582435733,4.406924078,3.099389845,-0.896946298,2.819723022,2.071085599,4.52087666,0.73,3.218774565,-0.540536429,1.483176958,2.561240146,-1.435095999,2.281573322,1.532935899,3.98272696,0.195485147,2.680624865,-1.078686129,0.945027258,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,11.36825162,0.669854668,11.01224043,3.30018997,109.8553982,1.258972103,25.69671717,0.582318756,4.310596206,2.430824525,-0.400694504,2.39900742,1.193980033,4.699164939,0.23,3.246363247,-0.54073729,1.461076225,1.911706146,-0.919812882,1.879889042,0.674861655,4.180046561,-0.288822781,2.727244869,-1.059855668,0.941957847,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2002,2,11.14069475,0.494179246,13.37729625,4.416090362,179.0773402,1.877623785,58.03343658,0.820908861,14.5574355,2.410604598,-0.704856981,2.59355896,1.485254771,5.187817781,0.63,4.061019337,-0.197343185,2.678101894,1.367522617,-1.747938963,1.55047698,0.442172791,4.144735801,-0.413074947,3.017937357,-1.240425165,1.635019914,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,23.79961445,1.480418121,27.25528968,7.28390683,305.9834876,3.02816796,133.9409221,1.869196792,38.95314854,3.169669381,0.392324562,3.305247619,1.985667371,5.723531138,1.11,4.897398823,0.625508816,3.662359604,1.476636642,-1.300708176,1.61221488,0.292634632,4.0304984,-0.585074936,3.204366085,-1.067523923,1.969326866,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,19.60947604,1.327384684,22.21876959,5.668474345,266.549308,2.578860929,111.4197634,1.416707998,30.74205261,2.976012921,0.283210603,3.100937409,1.734920007,5.585559247,0.95,4.713304721,0.348335869,3.425631509,1.446634321,-1.246167996,1.571558809,0.205541407,4.056180648,-0.582030798,3.183926122,-1.18104273,1.89625291,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,22.30565979,1.221806306,24.96119185,6.527788956,291.3060107,2.776864841,125.6526778,1.580564108,35.36461599,3.104840449,0.200330342,3.217322293,1.876068288,5.674374298,1.02,4.833521575,0.457781814,3.565711772,1.472277629,-1.432232477,1.584759473,0.243505468,4.041811478,-0.611240283,3.200958756,-1.174781006,1.933148952,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,20.86254784,0.711998989,24.26436706,6.008169644,286.8501858,2.712710207,123.280201,1.602602495,34.77299993,3.037955582,-0.339678788,3.189008898,1.79312015,5.658960079,1.00,4.814459821,0.471628867,3.548841222,1.426388372,-1.951245997,1.577441688,0.181552941,4.047392869,-0.613618998,3.202892612,-1.139938343,1.937274012,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,20.2603805,1.272999934,23.34540844,5.812056074,276.5445119,2.601507594,116.9274418,1.530886495,32.63132258,3.008667279,0.241376268,3.150400324,1.759934394,5.622371791,0.96,4.761553587,0.425846976,3.485272642,1.438122982,-1.32916803,1.579856026,0.189390096,4.051827494,-0.614453177,3.191009289,-1.144697321,1.914728345,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,20.82032398,0.508805997,23.46901992,6.23287229,287.279312,2.666125455,122.40589,1.552658176,34.51978308,3.035929624,-0.67568848,3.15568125,1.829837268,5.660454955,0.98,4.80734249,0.439968414,3.541532582,1.427582725,-2.28403538,1.547334351,0.221490369,4.052108056,-0.627720621,3.198995591,-1.168378485,1.933185683,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,19.79468271,0.509493819,23.13864532,5.661881545,270.0523306,2.712186152,115.128197,1.429837449,31.01595561,2.985413352,-0.674337558,3.141504177,1.733756265,5.598615757,1.00,4.746046264,0.357560766,3.434501769,1.439036204,-2.220714705,1.59512703,0.187379118,4.05223861,-0.54862214,3.199669116,-1.188816381,1.888124622,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,12.17891333,0.329331175,13.56302698,3.330435434,161.476965,1.572787505,68.49235909,0.844201237,18.56748145,2.499706041,-1.110691424,2.607347486,1.203103056,5.084362501,0.45,4.226722193,-0.16936438,2.921411742,1.468817782,-2.141579683,1.576459227,0.172214797,4.053474242,-0.578038733,3.195833934,-1.200252639,1.890523482,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,20.15040848,0.539931124,22.29890323,5.547366155,264.9966311,2.533296213,114.7675348,1.41180434,31.45541789,3.00322456,-0.616313696,3.104537495,1.713323248,5.579717113,0.93,4.742908646,0.34486856,3.448571238,1.469154166,-2.15038409,1.5704671,0.179252854,4.045646719,-0.604549089,3.208838251,-1.189201834,1.914500844,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,34.92763361,2.565609822,35.4256684,10.92809216,314.875434,3.652149094,99.00709346,2.002573485,28.49375345,3.55327831,0.942196198,3.567436653,2.391336736,5.752177113,1.30,4.595191499,0.694433096,3.349684886,1.882034342,-0.72904777,1.896192686,0.720092768,4.080933145,-0.375928181,2.923947531,-0.976810872,1.678440918,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,21.68919792,1.454959339,22.15030554,6.69721315,221.0946574,2.183447347,62.01161343,1.135182811,15.91563649,3.076814345,0.374977955,3.097851291,1.901691492,5.398590924,0.78,4.127321681,0.126793705,2.767302053,1.811749601,-0.890086789,1.832786547,0.636626749,4.133526181,-0.484159764,2.862256938,-1.138271038,1.50223731,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,23.13113074,1.929163664,26.56983502,8.29129975,289.5127785,3.361691575,112.6117781,1.957504749,31.31402128,3.141179361,0.657086574,3.27977655,2.115206742,5.668199436,1.21,4.723946311,0.671670575,3.444065961,1.534386537,-0.94970625,1.672983726,0.508413918,4.061406612,-0.394348532,3.117153488,-0.935122249,1.837273137,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,27.12213758,2.008179002,27.34397664,8.340135131,251.1330304,3.033066939,76.44568076,1.52092477,19.04898043,3.300350279,0.697228342,3.308496272,2.121079419,5.5259828,1.11,4.336580433,0.419318551,2.947013579,1.874844552,-0.728277385,1.882990545,0.695573692,4.100477073,-0.315931429,2.911074706,-1.006187176,1.521507852,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,21.48659448,1.794673355,24.89706997,7.589515155,276.84801,3.186937928,105.0476609,1.801177252,29.16699108,3.067429228,0.58482303,3.214750125,2.02676771,5.623468655,1.16,4.654414161,0.58844048,3.373037627,1.516004761,-0.966601437,1.663325657,0.475343242,4.072044188,-0.392363909,3.102989693,-0.962983987,1.82161316,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,25.78727576,2.031845703,25.37871401,7.980895386,233.0443716,2.787275756,71.21028177,1.412974106,16.65601868,3.249881183,0.708944593,3.233910792,2.077050609,5.451228871,1.03,4.265637215,0.345696778,2.812771633,1.898463885,-0.642472704,1.882493494,0.725633311,4.099811574,-0.32635261,2.914219917,-1.00572052,1.461354336,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,18.28451979,1.067897884,18.0444511,5.448637925,171.2283055,2.12080405,49.75295015,0.867568478,10.45301753,2.906054789,0.065692122,2.892838219,1.695365655,5.142997786,0.75,3.907069761,-0.142060833,2.346890696,1.886239877,-0.954122789,1.873023308,0.675550744,4.123182875,-0.268019625,2.88725485,-1.161875744,1.327075784,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,19.48575693,0.916441292,19.38036572,5.804649117,180.6603281,2.031302932,52.36455984,1.004721175,11.57761162,2.969683785,-0.08725727,2.964260477,1.758659168,5.196618628,0.71,3.958230024,0.004710065,2.4490732,1.893911226,-1.16302983,1.888487918,0.682886609,4.120846069,-0.367095133,2.882457465,-1.071062494,1.373300641,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2003,3,18.36507922,0.855763202,18.19158424,5.313296026,169.8494137,1.892718442,48.82298637,1.003022675,10.9177795,2.910450993,-0.155761574,2.900959083,1.670212363,5.134912243,0.64,3.888201234,0.003018116,2.390392607,1.898080765,-1.168131802,1.888588855,0.657842135,4.122542015,-0.374356103,2.875831006,-1.009352112,1.37802238,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,28.24371836,2.008445709,27.46794374,17.53566382,218.4802731,5.378133802,81.09629044,2.638958815,24.53584162,3.340871074,0.697361144,3.313019643,2.86423674,5.386695727,1.68,4.39563722,0.970384451,3.200134972,1.936281914,-0.707228016,1.908430483,1.45964758,3.982106568,0.277752278,2.99104806,-0.434204708,1.795545812,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,17.15550866,0.955169897,17.4903003,8.922018735,171.4834829,2.778277918,54.92437698,1.448829766,16.21177907,2.842319327,-0.045866052,2.861646459,2.188522237,5.144486952,1.02,4.005957275,0.370756173,2.785738081,1.772896453,-1.115288925,1.792223585,1.119099363,4.075064079,-0.047591592,2.936534402,-0.698666701,1.716315208,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,24.9197915,1.745150151,24.20726846,14.59305721,195.150984,4.385830861,67.88541442,2.021781039,20.09829776,3.215662327,0.556840598,3.186652938,2.680545882,5.273773536,1.48,4.217821202,0.703978825,3.000635123,1.948693385,-0.710128344,1.919683995,1.413576939,4.006804594,0.211410143,2.950852259,-0.562990117,1.73366618,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,31.14990782,2.492986084,30.99029094,18.5695917,211.3991475,4.861850663,67.33328966,2.800742099,22.77391235,3.438811286,0.913481222,3.43367396,2.921525388,5.353748041,1.58,4.20965476,1.029884417,3.125615686,2.071771819,-0.453558244,2.066634493,1.554485922,3.986708574,0.214379694,2.842615293,-0.337155049,1.758576219,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,25.37561647,1.430922992,26.05753844,13.55799699,246.9233569,4.182057665,81.87650549,2.167019156,23.24794823,3.233788731,0.358319685,3.26030711,2.606976557,5.509077993,1.43,4.405212081,0.773352562,3.14621688,1.78729581,-1.088173236,1.813814188,1.160483635,4.062585071,-0.015689532,2.95871916,-0.673140359,1.699723959,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,27.15448863,1.913886523,26.46818237,16.15105419,209.4428359,4.846147727,73.61447328,2.142061034,21.05138547,3.30154236,0.649136003,3.275943346,2.781985322,5.344450842,1.58,4.298841654,0.761768466,3.046966376,1.959240338,-0.693166018,1.933641325,1.439683302,4.002148821,0.235882085,2.956539633,-0.580533556,1.704664355,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,25.10601821,1.944211531,24.82563471,14.90038275,172.1715064,3.888338839,53.67486594,2.173719574,17.72263918,3.223107587,0.664856512,3.211876777,2.701386901,5.14849111,1.36,3.982944846,0.77643979,2.874842872,2.071247411,-0.487003663,2.060016601,1.549526725,3.996630934,0.206121857,2.83108467,-0.375420386,1.722982696,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,19.5077111,1.070302923,19.95968051,10.12778989,189.199183,3.221146558,62.08814887,1.623957739,17.3055475,2.970809828,0.067941714,2.993714264,2.31528312,5.242800338,1.17,4.128555131,0.484866219,2.851027115,1.794917203,-1.107950911,1.81782164,1.139390495,4.066907714,-0.006155255,2.952662506,-0.691026406,1.67513449,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,16.09841005,1.107992776,15.55108133,9.288637363,125.6666168,2.882845619,43.4115891,1.24480858,12.11016854,2.778720512,0.102550068,2.744130175,2.228791864,4.833632502,1.06,3.770726435,0.218981767,2.494045475,1.957346578,-0.718823867,1.92275624,1.407417929,4.012258566,0.237403933,2.9493525,-0.602392169,1.67267154,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,22.65249067,1.722952676,22.37016068,13.41589852,154.9490965,3.526305693,48.29390599,1.960532103,15.9429669,3.120269809,0.544039491,3.107727958,2.59644046,5.043096653,1.26,3.877305383,0.673215918,2.769017785,2.073532353,-0.502697965,2.060990503,1.549703005,3.996359197,0.213513321,2.830567927,-0.373521538,1.72228033,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,21.2249132,1.173013036,21.56998475,10.9935195,203.6196249,3.520906054,67.57937095,1.720421303,18.54128805,3.055175643,0.159575683,3.071302753,2.397305963,5.31625367,1.26,4.213302773,0.542569204,2.920000032,1.802575425,-1.093024535,1.818702536,1.144705745,4.063653452,0.006118141,2.960702556,-0.710031013,1.667399815,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,22.69053613,1.542064777,21.94619545,13.07008301,174.3039379,4.074972627,60.84051414,1.701265219,16.60960237,3.121947927,0.433122283,3.088593796,2.570325879,5.160800545,1.40,4.108255918,0.531372221,2.809980984,1.968913201,-0.719912443,1.935559071,1.417291153,4.007765819,0.251829304,2.955221192,-0.621662505,1.656946259,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,24.00885279,1.906531036,23.76544793,14.24974031,163.1963382,3.744022497,51.30672662,2.038040783,16.79778025,3.178422629,0.645285379,3.168232758,2.656738683,5.094954005,1.32,3.937821867,0.711988946,2.82124675,2.076437765,-0.456699484,2.066247895,1.55475382,3.992969141,0.218175704,2.835837004,-0.389995917,1.719261887,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,20.4924246,1.148564931,20.90822018,10.63798557,195.9395512,3.420647769,65.19503271,1.637793728,17.59912595,3.020055286,0.138513277,3.040142392,2.36443114,5.277806199,1.23,4.177383281,0.493350048,2.867849239,1.80520383,-1.076338179,1.825290935,1.149579683,4.062954743,0.014978483,2.962531824,-0.721501408,1.652997782,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,23.38928401,1.656135655,22.6277665,13.56565661,177.8575366,4.205836663,62.17763127,1.742118118,16.86140147,3.152277969,0.50448697,3.119177758,2.60754135,5.180982874,1.44,4.129995309,0.555101682,2.825027073,1.976447367,-0.671343632,1.943347156,1.431710748,4.005152272,0.26064264,2.954164707,-0.62072892,1.649196471,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,22.00212897,1.167019156,23.90921682,9.75843869,220.9948437,2.782732386,62.41089192,1.58235151,18.79888451,3.09113922,0.154452768,3.174264026,2.278132417,5.39813937,1.02,4.13373981,0.458912038,2.933797534,1.800787343,-1.135899109,1.883912148,0.98778054,4.107787492,-0.26691856,2.843387933,-0.831439839,1.643445656,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,43.00149262,3.108034887,35.38390777,14.59809188,217.4684257,4.414841052,72.10058582,2.456891792,20.23328405,3.761234827,1.133990657,3.566257134,2.680890827,5.382053671,1.48,4.278062169,0.898897052,3.007328974,2.343525244,-0.283718926,2.14854755,1.263181243,3.964344087,0.067262248,2.860352586,-0.518812532,1.58961939,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,22.82578444,1.810483909,22.54535884,13.50601728,154.9529614,3.553154156,48.69611357,1.896246456,15.67739264,3.127890793,0.593594163,3.115529228,2.603135311,5.043121596,1.27,3.885599223,0.639876383,2.752219715,2.07894676,-0.455349871,2.066585195,1.554191277,3.994177562,0.21889167,2.83665519,-0.409067651,1.703275682,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Curico,4,Cs,1,2004,4,19.61637766,1.081883604,19.89941886,10.12556266,185.1338493,3.286288474,62.58244977,1.516044507,16.41398946,2.976364812,0.0787036,2.990690528,2.315063183,5.221079073,1.19,4.136484884,0.416104645,2.798133987,1.814290005,-1.083371208,1.828615721,1.152988376,4.059004266,0.027683997,2.974410077,-0.745970162,1.63605918,1,0,0,0,0,0,1,0,0,0,1,0,0,0
