x1,x2,x3,x4,x5,x6,x7,x8
-586.7274548759492,-550.7026737328118,-561.218066800348,-534.6443268574668,-535.6156060346069,-508.67960786595654,-516.9796753426245,-485.680552811228
-583.1904097922195,-547.28390876148,-565.8680880790729,-532.7906936674166,-536.0920979214533,-502.9294988912757,-512.6625773206238,-481.7668223715358
-593.8993468031795,-555.7481589885349,-570.5862758271844,-531.9193997001764,-542.9965447570054,-520.5226591184236,-529.5382865121105,-500.9650345678829
-582.1161196683234,-547.4176860089295,-556.0497534672706,-528.162863945361,-531.5710734421311,-503.3562433763161,-513.4343149408767,-482.2679226675489
-603.4809360776464,-584.5740805508689,-585.3365641852432,-563.3781930482886,-558.3270948064237,-544.0083392439151,-544.5478580201191,-521.518220766847
-588.3747369053021,-557.3843494273536,-565.1279611770899,-540.7445567064018,-537.0412731798998,-514.5522522405556,-519.6788325931022,-491.98988886249396
-594.1661301877753,-554.8537334571546,-577.6871230370044,-544.4413887490301,-544.1703343273641,-513.0359332180392,-530.4163085830811,-500.7944102266073
-599.3272801622891,-570.9461384368813,-572.2733911515204,-550.0255981856982,-547.5247272522757,-532.642957049532,-531.8908126109465,-510.65463661668934
-584.5864855720071,-543.9515743410091,-561.9161204549846,-529.5815526375586,-531.5121992331401,-501.2558259829523,-513.8075796985091,-477.52556497099096
-588.7010851187912,-556.380503201934,-571.0736349759665,-543.7475282474761,-537.5963777971557,-513.6493374133693,-522.1823181855593,-491.84863520782983
-587.7949532143961,-558.0334309012792,-567.2448917515532,-540.5714085054918,-544.358979412715,-513.8842155150327,-524.4918622853196,-494.25457874326673
-590.2865392580231,-556.5164840550744,-573.0643566623627,-542.4932875178393,-540.049896263859,-515.9490242016313,-528.3754371322723,-499.0110530676011
-590.5286967034665,-557.5723156519766,-574.8106471899148,-542.1571199465569,-535.5956316177454,-515.7390571256847,-525.939633352264,-492.78285767478803
-600.7286646527189,-566.939111776719,-580.9018058215769,-550.1693210503217,-557.6806920930181,-528.8602098930415,-525.6067216942488,-508.063068244372
-597.0265984531229,-571.1314149319676,-582.2156390375363,-556.3782184210392,-549.5442326479755,-533.7815484832406,-541.5881229870187,-519.9613354752748
-594.3182407851912,-570.3702776047696,-576.6419717485826,-553.0797586150927,-551.4111970369759,-528.0978372834795,-534.3662327696214,-515.7398811778924
-584.7533506677747,-548.7860408891795,-561.3712880400883,-531.0698434846549,-527.1408245633291,-504.09051345033345,-512.0768440138525,-481.4746488471444
-585.3533019696787,-544.5715002497005,-560.0928369208988,-527.2206435054649,-529.5438411262376,-499.1289204319362,-508.64927941851073,-474.5072984909025
-606.0245537279758,-582.6011966721808,-598.609029539905,-570.8994278518273,-554.6196996792321,-544.8164738343012,-546.9138148751408,-514.1400199446643
-593.279314872242,-565.7851088791157,-577.9204675669434,-544.544620221096,-546.8070093827974,-517.8650076295595,-532.1293359959164,-503.45587408081707
-618.4943181406951,-600.6980348162772,-604.7472199008093,-597.0594322690813,-573.0588491688492,-572.2154819139541,-563.6684754848372,-539.764826599146
-602.5572842670199,-576.4390880370705,-581.5562058874749,-567.6467873663005,-557.0813092143306,-537.4109061304189,-548.9559071506809,-528.6497139617891
-601.3855906331288,-568.6809753843529,-572.3087653924563,-554.1014449995369,-549.0652850832037,-528.8924262056535,-536.1962852809288,-505.9187320024425
-598.1577112141431,-572.2218819545673,-584.7361253616654,-558.7108727733562,-548.8679529554539,-528.2173893648697,-537.2897563824265,-512.9971086760174
-592.4635345039625,-562.789320887428,-573.7185833829731,-548.5036798570119,-555.570953910594,-524.7744405106992,-535.98711073172,-501.75936392204414
-613.7060608250645,-586.882268506208,-591.0273334346192,-567.1756177773543,-566.3855387797664,-546.8046628812322,-544.9802600314949,-534.0589216223267
-604.5126359829983,-573.1829590158386,-583.5499612556811,-555.8174672455182,-548.5952134873262,-538.9955492266423,-534.569546385396,-506.95315600059325
-597.9232487203893,-574.8096835345041,-588.0722543491995,-570.1090492157329,-546.6089515920324,-537.5104107607909,-546.6542411200235,-522.5135445828589
-587.305157798624,-549.4258227915522,-559.3810404077168,-533.9710333812468,-535.8946557364665,-506.0687902327513,-516.6688676768472,-483.2266072833723
-605.4835594245587,-577.2510413141293,-589.2448007677783,-562.356402723525,-547.5195299863893,-520.014415766487,-537.47311336496,-501.43474844375976
-593.3968619158759,-564.5422310059107,-575.8222346493693,-547.7206568751496,-547.5197598266585,-521.9776299064781,-529.7311567771932,-504.2590971673808
-593.4133973037771,-568.8114801435141,-573.5836713010156,-540.5223059591605,-552.6731240096512,-524.7869373140916,-533.4123572612506,-504.79667555512117
-593.6282897717889,-568.7348106948775,-574.2809637370938,-538.6650743263331,-536.8692606879356,-514.5769744246813,-522.9827567646369,-499.54900550107277
-602.5109248055041,-568.4551533321262,-587.7648157251803,-554.4134227161028,-552.6087808469917,-532.1736277210995,-536.4319881948102,-513.0066912087807
-599.9168207135314,-577.2769915414734,-579.3783102512875,-560.6006370041885,-540.4284476859166,-528.6685341406293,-537.56747137478,-506.5636352409848
-588.0372519249042,-558.884813201042,-571.3873699955685,-550.1087588761607,-541.2030995535634,-518.5759422744468,-527.6647774844744,-496.173298712181
-594.4022219994166,-565.0009263535685,-566.1456597661138,-548.4806448410948,-549.5681087312432,-526.7892930112886,-531.5746573873676,-501.4301334142134
-596.9251354744466,-566.0553214764252,-584.1306874707093,-558.813104283578,-548.2122688770806,-523.052052334847,-546.4467836796515,-512.7854545527535
-584.3756283339538,-553.9015534728528,-565.8031207383466,-535.8378459309457,-531.904807556914,-506.34915406823393,-511.45933635098555,-488.45315317920813
-593.5166888622039,-566.6694983070537,-573.6624753583455,-544.867599078643,-540.9160275597837,-515.6278225412466,-526.7585905241328,-498.8558518323141
-593.8056516007287,-565.0679989940206,-577.6466969435431,-560.6691783616511,-555.1618983992303,-524.2650848916019,-532.2204632723415,-501.44221906638114
-597.4146522309707,-565.9202028257856,-570.5570830210655,-556.3925966262444,-547.9093437365209,-528.4982459853268,-537.6204316844039,-513.5498259546217
-608.2439116580204,-583.8987965219949,-573.7408309620021,-564.3223224600554,-560.5247039505948,-541.6681420887771,-539.2156377721086,-518.0757619063892
-606.2381048003456,-578.826252467766,-578.2747628644672,-570.3046890417937,-561.5039258930175,-546.5470809930981,-552.8967689443708,-531.8708166198024
-588.8605370842757,-548.9859531130066,-560.9946420612804,-536.7665404527745,-533.0044595355621,-511.5053691615486,-507.97351539257613,-484.7528222559427
-605.9352636875233,-577.0025380995661,-594.449194367455,-562.0960404518272,-564.594573146639,-549.4354521175882,-553.6901019860729,-520.2354715333748
-597.9996144852257,-571.0271537720694,-576.5115371584897,-554.9566509277786,-547.279246546213,-531.0563791997013,-534.2596464915814,-509.30525716567803
-598.7560367822696,-565.2491566132029,-587.1020562287878,-568.6434979678413,-551.4990180901133,-534.4282703679305,-539.5696922633548,-505.3474614307745
-609.9085417042029,-591.5708719934636,-601.4119067452716,-574.9020369382841,-555.3384675570396,-559.4635940792987,-562.5143890381851,-537.8181743291916
-600.5628345640899,-581.6197832850586,-585.7416020662065,-562.7463447164025,-562.660892419277,-547.6122890191562,-546.2031103539999,-522.1353589897428
-587.1986571714849,-553.5331678313912,-569.8064731268122,-540.2625005693524,-545.3568022632339,-516.1780858750767,-524.7561310995883,-490.02224212965433
-600.0176504066635,-572.8994988551732,-574.253205760766,-555.41276806941,-545.0198277924934,-527.708359783088,-533.4180496359355,-508.76719817992637
-594.1593077806099,-560.8379947525843,-575.4407737707402,-544.8080652564,-545.8059375259941,-519.8935147332521,-530.5705548398316,-502.17569275349297
-585.8974335185856,-547.9564911186192,-565.1742076201242,-536.0996434506667,-527.510956803125,-504.07385617435364,-513.8696096499273,-484.6835923093295
-599.7758175078739,-570.3993649391207,-575.4091859589727,-549.488943865181,-552.3891837303092,-526.667279630178,-532.0438636267584,-498.89589509184145
-603.3885105713337,-575.2845069332051,-581.7085311685933,-565.6930547096098,-560.9414931569358,-537.0603326829283,-538.0792489357134,-519.6614363772907
-595.8553759441994,-568.1470349651074,-580.5465651168146,-551.185026061775,-545.5003565388297,-516.468759254732,-526.3258682157589,-504.9833627049076
-583.7557905200734,-546.8435057141697,-558.4367913030542,-529.7196185837299,-527.3919579761804,-500.9643186893871,-509.83651671052246,-477.1412546114145
-593.4868482969388,-563.1171909231755,-576.0330472386552,-550.0795926955421,-545.4315085179438,-526.7318085862582,-526.3815372379381,-498.7130740541337
-603.0001313305306,-566.3397281972888,-583.6069184330609,-557.3240855890754,-556.7891531492595,-539.6259177339407,-542.9906966586225,-511.3629090731421
-588.879032156579,-549.3018638887377,-562.0918744221315,-541.6682300959637,-540.4351821115022,-504.86360096179493,-517.3423073880629,-475.7188957228483
-594.0504508885703,-557.2081933800857,-572.2051405068181,-547.412432160103,-547.9119101794648,-522.3008301264424,-533.2994152039615,-498.6074464186124
-599.4609286151939,-569.7390625583218,-583.5721892643503,-551.3983625320132,-552.7327128545442,-530.5077299763992,-540.6141972903938,-516.2816569202676
-601.8896545554978,-579.1139646076925,-580.0382861326686,-557.6622780596391,-552.9434492646341,-531.9182489289724,-541.7241702731786,-509.1233503989762
-591.4644309455882,-562.3235368790483,-576.900859650251,-549.7472210178217,-549.4951891995667,-523.9414617945163,-525.8990278417598,-499.0497204586453
-594.3007490977026,-562.045149755281,-573.2886910989962,-542.7410706351079,-537.0654438861121,-519.2101419787297,-534.1932429266797,-496.265658901271
-602.7779008632036,-563.4855917699965,-578.4467970531787,-554.9126875975946,-549.9858251906012,-520.4648135808271,-533.5782096703333,-508.32081046616105
-601.2639503238345,-568.1326450593638,-582.5801757807229,-569.5307417574319,-557.6015685949595,-530.7614001859325,-542.0878492971718,-505.50949263918
-611.2883854809,-579.4649727401755,-596.8259780321685,-581.7870264541924,-560.7245553349574,-552.9559262915707,-550.7856218823149,-527.5164365510312
-605.4516932683357,-587.7670671767507,-584.0139589451071,-580.6055045474726,-559.0675406528052,-548.3305641572848,-546.8301925621531,-537.2578125461388
-592.3044773840993,-563.7779575956337,-572.0906194209626,-544.6174456604791,-543.4351743678421,-515.3707692092721,-530.7294361145424,-494.3084106266401
-588.4586157218215,-551.3433791602852,-565.2587791427159,-542.0984227313467,-536.9535738828279,-509.9322650330704,-520.0612097179668,-488.1836734706074
-593.5328956087684,-566.7913573497418,-577.1142010672108,-549.563282066799,-546.0942238296086,-528.9049805073996,-536.9848679461862,-499.81634766466016
-594.8921359244989,-555.2800546116807,-571.0528812728887,-546.1657706761985,-540.083888051086,-524.2980654446678,-530.1307422509389,-500.70177777353564
-599.3628481896242,-584.0095656096007,-587.7265356321343,-566.1648312960069,-559.9256929972197,-541.176168203588,-544.2733190572146,-522.9537531165462
-581.1888862369035,-542.2035485115479,-555.6462672665978,-525.3439734799433,-525.0197829284373,-497.31814025875104,-507.8992008688097,-471.1555414135672
-599.0978261874881,-570.7064629263914,-575.1668278843813,-570.0260485801349,-561.2785348147601,-533.4637313520051,-545.6038665705905,-522.4681415267545
-591.0424292794249,-562.054107781903,-574.4000531773859,-545.6559357785471,-544.1464894919214,-514.5119387349977,-530.6240499086729,-500.7451043146606
-596.8972779463107,-572.3559864256882,-576.0066158742968,-561.4989417997663,-551.3946111026218,-527.5590925128504,-541.8507477158144,-518.5735297148927
-595.0439525083652,-560.3949576007407,-573.9183416217721,-541.0272280793533,-547.6649376097511,-522.6587477081821,-520.5154540419245,-493.4733762859193
-593.2603284339267,-553.9575342634042,-571.4580409526225,-545.8270205318945,-543.0343499099222,-512.171807178744,-522.7560740088886,-494.6152950073237
-615.643890226217,-593.5618323168316,-601.1288081217413,-577.6094450241775,-572.2012886127081,-558.6377493976794,-565.9262739491597,-525.6746679872664
-606.5982289005251,-578.717785565199,-584.2326218355166,-567.7481437339919,-551.3869436952673,-544.5936439189829,-552.1448023072203,-525.2499708077606
-599.8267242860226,-570.7799254406968,-577.7609141326184,-558.7578029383611,-551.7736924465289,-531.322913857588,-546.2494358669388,-508.27319688355817
-595.6390810220082,-562.6111239226549,-580.4979262490253,-550.0866980684103,-547.8844469142023,-525.9105501905073,-532.6749093676099,-508.8918650990614
-589.8668692544649,-550.3189987499056,-565.3859106318084,-536.8309019604626,-535.995175335303,-515.007971695002,-523.5572612712511,-493.7623305521713
-591.886489310704,-554.8374213766416,-573.0772923599118,-543.5638341329126,-544.9154664517137,-514.1373389889166,-518.0292531710694,-495.787866359699
-581.9351257262659,-548.3771944804856,-565.0064684819815,-535.2566444096419,-529.293228903356,-507.32357219441053,-519.0104896314332,-481.55260118755086
-580.5850483484214,-540.7961949335275,-555.8177878716396,-524.3685583269113,-525.7666291697908,-496.08561014266934,-506.64110188296985,-470.19185864104657
-601.0749270232703,-572.5687942244706,-592.6189137955213,-562.4974507558666,-553.7144920514666,-544.4597474303141,-550.5294276977863,-525.8592822644035
-583.039523054162,-544.8840682016817,-556.9176796546857,-527.2821816068804,-524.8161559115872,-498.8222742779123,-509.0538988287618,-478.21694393561916
-608.6552213322524,-576.9382227714264,-588.3051313291343,-567.4898866818469,-556.5975442977357,-536.2038739843496,-551.1403672749487,-528.6597534928403
-584.7215269401484,-554.8297526734832,-567.5152332560222,-541.2026892009251,-537.9297946591457,-514.0896676106529,-518.4296011936389,-484.66652296823986
-601.7469077687495,-574.3769907730839,-589.5175465418623,-562.7431701873383,-555.6525119173258,-534.4212782569874,-542.5305413377305,-517.6790408829052
-583.7704768545036,-544.4574093987617,-563.0645137506552,-526.1335127165172,-528.4774417785554,-499.3585338426218,-508.08179820391905,-475.0703174646059
-587.8508331907112,-552.240489785729,-564.4775591348,-537.1287259500333,-530.9940887627017,-507.9134699663052,-520.4082277196668,-484.6936328150031
-588.2787776314022,-555.2907911016463,-566.3596003686118,-537.0910870169846,-537.9165497221181,-513.6500299858919,-526.7155294129216,-489.20747025993217
-580.9334788069956,-541.1208958189843,-556.9424817473416,-524.4593541392464,-526.8063538147181,-496.22645087381926,-507.476109280532,-471.7252354185606
-591.0168564011736,-555.1478992197426,-566.1962441005295,-533.661375340326,-539.149961312939,-512.9600412963707,-525.2300880885665,-489.6402302617012
-596.5029387323864,-564.6625478733821,-580.2125568381682,-547.6915890795948,-545.3722723268487,-525.369845542022,-531.5069180519511,-499.67075335702674
-596.2169686406496,-565.3271265769807,-576.3317710714622,-549.9077114076816,-543.1581648169204,-525.1870262860712,-533.2689069784728,-508.29064785324175
